Site	Date	Recording_Name	Row_Index	Error_Type	Column	Invalid_Value
2017 Rush Ranch	2017-07-19 20:00:00	Rush_Ranch-2017-07-19_20-00.flac	9645	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-19 20:00:00	Rush_Ranch-2017-07-19_20-00.flac	9645	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 06:00:00	Rush_Ranch-2017-07-20_06-00.flac	9675	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 06:00:00	Rush_Ranch-2017-07-20_06-00.flac	9675	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 06:00:00	Rush_Ranch-2017-07-20_06-00.flac	9675	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 07:00:00	Rush_Ranch-2017-07-20_07-00.flac	9678	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 07:00:00	Rush_Ranch-2017-07-20_07-00.flac	9678	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 07:00:00	Rush_Ranch-2017-07-20_07-00.flac	9678	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 08:00:00	Rush_Ranch-2017-07-20_08-00.flac	9681	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 08:00:00	Rush_Ranch-2017-07-20_08-00.flac	9681	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 08:00:00	Rush_Ranch-2017-07-20_08-00.flac	9681	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 09:00:00	Rush_Ranch-2017-07-20_09-00.flac	9684	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 09:00:00	Rush_Ranch-2017-07-20_09-00.flac	9684	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 10:00:00	Rush_Ranch-2017-07-20_10-00.flac	9687	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 10:00:00	Rush_Ranch-2017-07-20_10-00.flac	9687	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 11:00:00	Rush_Ranch-2017-07-20_11-00.flac	9690	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 11:00:00	Rush_Ranch-2017-07-20_11-00.flac	9690	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 12:00:00	Rush_Ranch-2017-07-20_12-00.flac	9693	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 12:00:00	Rush_Ranch-2017-07-20_12-00.flac	9693	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 12:00:00	Rush_Ranch-2017-07-20_12-00.flac	9693	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 13:00:00	Rush_Ranch-2017-07-20_13-00.flac	9696	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 13:00:00	Rush_Ranch-2017-07-20_13-00.flac	9696	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 13:00:00	Rush_Ranch-2017-07-20_13-00.flac	9696	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 14:00:00	Rush_Ranch-2017-07-20_14-00.flac	9699	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 14:00:00	Rush_Ranch-2017-07-20_14-00.flac	9699	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 14:00:00	Rush_Ranch-2017-07-20_14-00.flac	9699	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 15:00:00	Rush_Ranch-2017-07-20_15-00.flac	9702	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 15:00:00	Rush_Ranch-2017-07-20_15-00.flac	9702	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 16:00:00	Rush_Ranch-2017-07-20_16-00.flac	9705	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 16:00:00	Rush_Ranch-2017-07-20_16-00.flac	9705	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 16:00:00	Rush_Ranch-2017-07-20_16-00.flac	9705	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 17:00:00	Rush_Ranch-2017-07-20_17-00.flac	9708	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 17:00:00	Rush_Ranch-2017-07-20_17-00.flac	9708	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 17:00:00	Rush_Ranch-2017-07-20_17-00.flac	9708	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 18:00:00	Rush_Ranch-2017-07-20_18-00.flac	9711	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 18:00:00	Rush_Ranch-2017-07-20_18-00.flac	9711	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 18:00:00	Rush_Ranch-2017-07-20_18-00.flac	9711	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 19:00:00	Rush_Ranch-2017-07-20_19-00.flac	9714	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 19:00:00	Rush_Ranch-2017-07-20_19-00.flac	9714	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 19:00:00	Rush_Ranch-2017-07-20_19-00.flac	9714	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-20 20:00:00	Rush_Ranch-2017-07-20_20-00.flac	9717	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-20 20:00:00	Rush_Ranch-2017-07-20_20-00.flac	9717	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-20 20:00:00	Rush_Ranch-2017-07-20_20-00.flac	9717	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 06:00:00	Rush_Ranch-2017-07-21_06-00.flac	9747	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 06:00:00	Rush_Ranch-2017-07-21_06-00.flac	9747	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 06:00:00	Rush_Ranch-2017-07-21_06-00.flac	9747	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 07:00:00	Rush_Ranch-2017-07-21_07-00.flac	9750	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 07:00:00	Rush_Ranch-2017-07-21_07-00.flac	9750	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 08:00:00	Rush_Ranch-2017-07-21_08-00.flac	9753	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 08:00:00	Rush_Ranch-2017-07-21_08-00.flac	9753	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 08:00:00	Rush_Ranch-2017-07-21_08-00.flac	9753	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 09:00:00	Rush_Ranch-2017-07-21_09-00.flac	9756	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 09:00:00	Rush_Ranch-2017-07-21_09-00.flac	9756	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 09:00:00	Rush_Ranch-2017-07-21_09-00.flac	9756	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 10:00:00	Rush_Ranch-2017-07-21_10-00.flac	9759	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 10:00:00	Rush_Ranch-2017-07-21_10-00.flac	9759	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 10:00:00	Rush_Ranch-2017-07-21_10-00.flac	9759	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 11:00:00	Rush_Ranch-2017-07-21_11-00.flac	9762	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 11:00:00	Rush_Ranch-2017-07-21_11-00.flac	9762	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 11:00:00	Rush_Ranch-2017-07-21_11-00.flac	9762	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 12:00:00	Rush_Ranch-2017-07-21_12-00.flac	9765	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 12:00:00	Rush_Ranch-2017-07-21_12-00.flac	9765	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 12:00:00	Rush_Ranch-2017-07-21_12-00.flac	9765	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 13:00:00	Rush_Ranch-2017-07-21_13-00.flac	9768	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 13:00:00	Rush_Ranch-2017-07-21_13-00.flac	9768	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 13:00:00	Rush_Ranch-2017-07-21_13-00.flac	9768	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 14:00:00	Rush_Ranch-2017-07-21_14-00.flac	9771	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 14:00:00	Rush_Ranch-2017-07-21_14-00.flac	9771	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 14:00:00	Rush_Ranch-2017-07-21_14-00.flac	9771	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 15:00:00	Rush_Ranch-2017-07-21_15-00.flac	9774	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 15:00:00	Rush_Ranch-2017-07-21_15-00.flac	9774	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 15:00:00	Rush_Ranch-2017-07-21_15-00.flac	9774	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 16:00:00	Rush_Ranch-2017-07-21_16-00.flac	9777	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 16:00:00	Rush_Ranch-2017-07-21_16-00.flac	9777	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 16:00:00	Rush_Ranch-2017-07-21_16-00.flac	9777	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 17:00:00	Rush_Ranch-2017-07-21_17-00.flac	9780	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 17:00:00	Rush_Ranch-2017-07-21_17-00.flac	9780	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 17:00:00	Rush_Ranch-2017-07-21_17-00.flac	9780	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 18:00:00	Rush_Ranch-2017-07-21_18-00.flac	9783	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 18:00:00	Rush_Ranch-2017-07-21_18-00.flac	9783	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 18:00:00	Rush_Ranch-2017-07-21_18-00.flac	9783	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 19:00:00	Rush_Ranch-2017-07-21_19-00.flac	9786	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 19:00:00	Rush_Ranch-2017-07-21_19-00.flac	9786	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 19:00:00	Rush_Ranch-2017-07-21_19-00.flac	9786	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-21 20:00:00	Rush_Ranch-2017-07-21_20-00.flac	9789	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-21 20:00:00	Rush_Ranch-2017-07-21_20-00.flac	9789	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-21 20:00:00	Rush_Ranch-2017-07-21_20-00.flac	9789	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 06:00:00	Rush_Ranch-2017-07-22_06-00.flac	9819	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 06:00:00	Rush_Ranch-2017-07-22_06-00.flac	9819	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 06:00:00	Rush_Ranch-2017-07-22_06-00.flac	9819	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 07:00:00	Rush_Ranch-2017-07-22_07-00.flac	9822	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 07:00:00	Rush_Ranch-2017-07-22_07-00.flac	9822	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 07:00:00	Rush_Ranch-2017-07-22_07-00.flac	9822	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 08:00:00	Rush_Ranch-2017-07-22_08-00.flac	9825	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 08:00:00	Rush_Ranch-2017-07-22_08-00.flac	9825	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 08:00:00	Rush_Ranch-2017-07-22_08-00.flac	9825	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 09:00:00	Rush_Ranch-2017-07-22_09-00.flac	9828	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 09:00:00	Rush_Ranch-2017-07-22_09-00.flac	9828	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 09:00:00	Rush_Ranch-2017-07-22_09-00.flac	9828	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 10:00:00	Rush_Ranch-2017-07-22_10-00.flac	9831	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 10:00:00	Rush_Ranch-2017-07-22_10-00.flac	9831	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 10:00:00	Rush_Ranch-2017-07-22_10-00.flac	9831	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 11:00:00	Rush_Ranch-2017-07-22_11-00.flac	9834	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 11:00:00	Rush_Ranch-2017-07-22_11-00.flac	9834	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 11:00:00	Rush_Ranch-2017-07-22_11-00.flac	9834	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 12:00:00	Rush_Ranch-2017-07-22_12-00.flac	9837	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 12:00:00	Rush_Ranch-2017-07-22_12-00.flac	9837	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 12:00:00	Rush_Ranch-2017-07-22_12-00.flac	9837	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 13:00:00	Rush_Ranch-2017-07-22_13-00.flac	9840	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 13:00:00	Rush_Ranch-2017-07-22_13-00.flac	9840	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 13:00:00	Rush_Ranch-2017-07-22_13-00.flac	9840	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 14:00:00	Rush_Ranch-2017-07-22_14-00.flac	9843	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 14:00:00	Rush_Ranch-2017-07-22_14-00.flac	9843	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 14:00:00	Rush_Ranch-2017-07-22_14-00.flac	9843	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 15:00:00	Rush_Ranch-2017-07-22_15-00.flac	9846	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 15:00:00	Rush_Ranch-2017-07-22_15-00.flac	9846	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 15:00:00	Rush_Ranch-2017-07-22_15-00.flac	9846	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 16:00:00	Rush_Ranch-2017-07-22_16-00.flac	9849	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 16:00:00	Rush_Ranch-2017-07-22_16-00.flac	9849	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 16:00:00	Rush_Ranch-2017-07-22_16-00.flac	9849	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 17:00:00	Rush_Ranch-2017-07-22_17-00.flac	9852	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 17:00:00	Rush_Ranch-2017-07-22_17-00.flac	9852	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 17:00:00	Rush_Ranch-2017-07-22_17-00.flac	9852	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 18:00:00	Rush_Ranch-2017-07-22_18-00.flac	9855	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 18:00:00	Rush_Ranch-2017-07-22_18-00.flac	9855	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 18:00:00	Rush_Ranch-2017-07-22_18-00.flac	9855	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 19:00:00	Rush_Ranch-2017-07-22_19-00.flac	9858	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 19:00:00	Rush_Ranch-2017-07-22_19-00.flac	9858	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 19:00:00	Rush_Ranch-2017-07-22_19-00.flac	9858	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-22 20:00:00	Rush_Ranch-2017-07-22_20-00.flac	9861	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-22 20:00:00	Rush_Ranch-2017-07-22_20-00.flac	9861	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-22 20:00:00	Rush_Ranch-2017-07-22_20-00.flac	9861	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 06:00:00	Rush_Ranch-2017-07-23_06-00.flac	9891	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 06:00:00	Rush_Ranch-2017-07-23_06-00.flac	9891	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 06:00:00	Rush_Ranch-2017-07-23_06-00.flac	9891	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 07:00:00	Rush_Ranch-2017-07-23_07-00.flac	9894	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 07:00:00	Rush_Ranch-2017-07-23_07-00.flac	9894	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 07:00:00	Rush_Ranch-2017-07-23_07-00.flac	9894	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 08:00:00	Rush_Ranch-2017-07-23_08-00.flac	9897	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 08:00:00	Rush_Ranch-2017-07-23_08-00.flac	9897	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 08:00:00	Rush_Ranch-2017-07-23_08-00.flac	9897	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 09:00:00	Rush_Ranch-2017-07-23_09-00.flac	9900	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 09:00:00	Rush_Ranch-2017-07-23_09-00.flac	9900	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 09:00:00	Rush_Ranch-2017-07-23_09-00.flac	9900	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 10:00:00	Rush_Ranch-2017-07-23_10-00.flac	9903	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 10:00:00	Rush_Ranch-2017-07-23_10-00.flac	9903	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 10:00:00	Rush_Ranch-2017-07-23_10-00.flac	9903	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 11:00:00	Rush_Ranch-2017-07-23_11-00.flac	9906	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 11:00:00	Rush_Ranch-2017-07-23_11-00.flac	9906	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 11:00:00	Rush_Ranch-2017-07-23_11-00.flac	9906	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 12:00:00	Rush_Ranch-2017-07-23_12-00.flac	9909	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 12:00:00	Rush_Ranch-2017-07-23_12-00.flac	9909	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 12:00:00	Rush_Ranch-2017-07-23_12-00.flac	9909	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 13:00:00	Rush_Ranch-2017-07-23_13-00.flac	9912	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 13:00:00	Rush_Ranch-2017-07-23_13-00.flac	9912	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 13:00:00	Rush_Ranch-2017-07-23_13-00.flac	9912	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 14:00:00	Rush_Ranch-2017-07-23_14-00.flac	9915	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 14:00:00	Rush_Ranch-2017-07-23_14-00.flac	9915	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 14:00:00	Rush_Ranch-2017-07-23_14-00.flac	9915	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 15:00:00	Rush_Ranch-2017-07-23_15-00.flac	9918	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 15:00:00	Rush_Ranch-2017-07-23_15-00.flac	9918	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 15:00:00	Rush_Ranch-2017-07-23_15-00.flac	9918	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 16:00:00	Rush_Ranch-2017-07-23_16-00.flac	9921	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 16:00:00	Rush_Ranch-2017-07-23_16-00.flac	9921	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 16:00:00	Rush_Ranch-2017-07-23_16-00.flac	9921	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 17:00:00	Rush_Ranch-2017-07-23_17-00.flac	9924	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 17:00:00	Rush_Ranch-2017-07-23_17-00.flac	9924	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
2017 Rush Ranch	2017-07-23 17:00:00	Rush_Ranch-2017-07-23_17-00.flac	9924	Non-numeric in C1	val<Agelaius tricolor/Common Song>	---
2017 Rush Ranch	2017-07-23 18:00:00	Rush_Ranch-2017-07-23_18-00.flac	9927	Non-numeric in C1	val<Agelaius tricolor/Alternative Song 2>	---
2017 Rush Ranch	2017-07-23 18:00:00	Rush_Ranch-2017-07-23_18-00.flac	9927	Non-numeric in C1	val<Agelaius tricolor/Alternative Song>	---
