template_id,template_name,recording_id,species_id,scientific_name,songtype_id,songtype,x1,y1,x2,y2,date_created,source_project_name,url
21315,2022 Leguna Seca MS03,85221627,9897,Agelaius tricolor,1,Common Song,40.08697163,1693.75,41.3733183,3281.25,01/27/2023 21:47:16,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21315.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ded32735da03c869958b1018568e965b230912155595069f44e91071d11f7479&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21315.png&x-id=GetObject
21441,RJ MS01,85021097,9897,Agelaius tricolor,1,Common Song,18.79223997,993.75,21.20280684,5156.25,02/01/2023 00:34:04,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21441.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6ab2d8470388133eadb61889de5de0f9bdd24c2936d2788958cbe0710720656f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21441.png&x-id=GetObject
21442,RJ MS02,85030265,9897,Agelaius tricolor,1,Common Song,6.463800217,691.6951081,7.678046388,7908.987486,02/01/2023 00:36:19,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21442.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=f80e5d959fba0b5fe5ae82a82793475550d8baca25b11ed864850f8b0ced85db&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21442.png&x-id=GetObject
21444,RJ MS 04,85031685,9897,Agelaius tricolor,1,Common Song,20.99645669,1406.25,22.56496063,5131.25,02/01/2023 01:00:57,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21444.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=d7995f19cc417034d81a305ae2ce02d6a3c931837cebfbb1a203c0d29ce0f7c4&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21444.png&x-id=GetObject
21449,RJ MS05,85030265,9897,Agelaius tricolor,1,Common Song,16.11157186,717.147708,17.43170065,2909.337861,02/01/2023 01:23:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21449.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=8d06f39c359d639772fb9971d11e09f9f30b0076f16883eac06a520373a94a01&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21449.png&x-id=GetObject
21450,RJ MS06,85030265,9897,Agelaius tricolor,1,Common Song,16.18182262,725.2971138,17.31168895,5639.388795,02/01/2023 01:24:12,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21450.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=1b15851cefa4aa0f1fd099cd49b5aaba28fe35c8399d3afd52c80099bd41794f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21450.png&x-id=GetObject
21451,RJ MS07,85030265,9897,Agelaius tricolor,1,Common Song,16.15547858,717.147708,17.31461606,7546.349745,02/01/2023 01:24:27,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21451.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=3ca07ecb09861bf8039d711f3aa7547be4aea3faea41928cc43557b0c954b536&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21451.png&x-id=GetObject
21452,RJMS09,85025898,9897,Agelaius tricolor,1,Common Song,38.47376387,1037.5,39.51648167,5950,02/01/2023 01:26:44,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21452.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6bd774cec2a6ab180cfc3704b78ec6e0000ae62cebef48bd4cf290337d9d1107&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21452.png&x-id=GetObject
21652,Los Vaqueros MS01,85483849,9897,Agelaius tricolor,1,Common Song,44.7853484,846.9771478,46.89283682,3408.735898,02/05/2023 19:55:08,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/21652.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ed5ec73b337f5d4304af746726c06e8bf5b7b088ddc86c5daf759cf3eadeec0a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D21652.png&x-id=GetObject
22300,Whats Up 1,2387099,9897,Agelaius tricolor,9,Nocturnal Song,46.20826604,331.25,47.63924647,2956.25,04/25/2023 05:52:53,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22300.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=5a2eb2b25db97ad8c679dc90556c9fa3e63cf3ff2be986c79429101f95cf6b94&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22300.png&x-id=GetObject
22301,Whats Up 2,2387155,9897,Agelaius tricolor,9,Nocturnal Song,58.6586657,587.5,59.30633773,3050,04/25/2023 05:53:29,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22301.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=960d3a108c4dd706462c384288aa9152afe4a7eb33235c551f876a291d26ef2e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22301.png&x-id=GetObject
22302,Wugup 3,2391664,9897,Agelaius tricolor,9,Nocturnal Song,4.860672053,922.5941423,5.363961183,5996.861925,04/25/2023 06:40:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22302.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=549a72b19600995a2dfabdd10a0cca67964ff57007d0fa2517c437790c3192f7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22302.png&x-id=GetObject
22323,wugup Hulen Levee,85604479,9897,Agelaius tricolor,9,Nocturnal Song,47.33149313,635.4378819,48.13005521,12537.67821,02/13/2023 20:38:47,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22323.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=bf33629d1104b2e26d04ed2ed0f2c1f9ae7f8de03fdcfc0c9fd7bd0dc1fdeba0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22323.png&x-id=GetObject
22542,Ohlone FS01,85385037,9897,Agelaius tricolor,7,Alternative Song 2,13.27474824,1107.832009,14.08417253,5757.094211,02/20/2023 19:54:40,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22542.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=7088645a526cf06055d6f5bbfcc36fd1256cd676ec610a52f58bd6c70efe74e8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22542.png&x-id=GetObject
22583,2022 ConE,85459996,9897,Agelaius tricolor,1,Common Song,3.468287573,937.5,4.6704352,4656.25,02/22/2023 03:27:14,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/22583.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=d0a0bcb11a77f48e23af467a6d5e0dce6c3bbccdf5ef20d2f4f0aa262ed45599&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D22583.png&x-id=GetObject
24150,SR MS 1.0 2022,84790092,9897,Agelaius tricolor,1,Common Song,19.79757085,828.8288288,21.80161943,5297.297297,04/05/2023 22:16:00,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/24150.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=b9afa224faca1de3b42783ae5a425b8b586d00d791cc578608608e201bda15a5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D24150.png&x-id=GetObject
24298,SP FS 01,84790713,9897,Agelaius tricolor,7,Alternative Song 2,15.14285714,1386.06403,15.72893773,7412.429379,04/11/2023 23:24:58,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/24298.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=d598a7dd35f7b5a981d787e637091c3b1870f4fd83ea66ee8402e76e4c312af1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D24298.png&x-id=GetObject
24457,Complex Song,2387101,9897,Agelaius tricolor,9,Nocturnal Song,46.33123477,525,47.77746463,3293.75,04/25/2023 05:52:55,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/24457.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=d9c5b7baa91b11ce924c27e7fbd04d7959abd2314529c7855950d4ffa5a2dc36&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D24457.png&x-id=GetObject
26924,Throw me away,52402556,9897,Agelaius tricolor,1,Common Song,29.12642611,1490.169024,29.98607058,3766.816143,07/11/2023 15:14:17,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/26924.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=a63f900f67c47317f29f778fb7d24d1bdf8801ab82691055c6bf350b0d341eec&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D26924.png&x-id=GetObject
28278,PCP2023 MS01,132983535,9897,Agelaius tricolor,1,Common Song,46.25826746,1309.090909,47.89401516,5293.591654,08/23/2023 23:42:35,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/28278.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6153cff38468a6e55f9f9463d9c634a09ca5da2439c19352ae0d0b33ecd3ada1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D28278.png&x-id=GetObject
33503,2023 WA-HS MS01,146735325,9897,Agelaius tricolor,1,Common Song,10.86392717,1243.75,11.68184055,5468.75,12/04/2023 18:13:03,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33503.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=2231bc783858754f5ca0ea1bb7c0c73efab3d2dd16f11ef19ceba574be340230&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33503.png&x-id=GetObject
33504,2023 WA-HS MS02,146735325,9897,Agelaius tricolor,1,Common Song,52.52366127,2075,53.375467,5412.5,12/04/2023 18:13:56,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33504.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=350cef0dd396f3ec886d1a6771cae94e51321997e8454ea84db443ff4b9848bc&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33504.png&x-id=GetObject
33595,2023 WA-MW MS01,146603898,9897,Agelaius tricolor,1,Common Song,49.18892027,968.75,50.48947233,3956.25,12/06/2023 13:50:38,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33595.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=c944d0c4f0f04ef1ffffe65ede9c88bcf496872c28205422121ca62dcfd47d2d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33595.png&x-id=GetObject
33596,2023 WA-MW MS02,146601027,9897,Agelaius tricolor,1,Common Song,47.69552373,668.75,48.94527338,3725,12/06/2023 13:53:39,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33596.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=6c0a658e4a0115f03d46733597e2f03eb14f6f2c0293e5cb28b7528e659c3367&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33596.png&x-id=GetObject
33597,2023 WA-MW MS03,146601027,9897,Agelaius tricolor,1,Common Song,28.24832723,593.75,29.19669234,3237.5,12/06/2023 13:54:27,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33597.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=d3be9431a70f1a36efe4c525b062b172bc56ebc2418519aa4616e7fa6c57dda7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33597.png&x-id=GetObject
33598,2023 WA-MW MS04,146600669,9897,Agelaius tricolor,1,Common Song,44.64019694,1231.25,46.68539326,2837.5,12/06/2023 14:05:27,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33598.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=e333fae1c7ccb8f7031b1845f86325d27859e84eee30571711f407b407aae4da&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33598.png&x-id=GetObject
33602,2023 WA-MW MNC01,146594363,9897,Agelaius tricolor,6,Alternative Song,38.44517878,2237.5,39.4314523,7100,12/06/2023 14:43:07,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33602.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=506b6104855c114043c46c6ad6d4c7eb8b25ba892d275c2eb966b8099c027bea&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33602.png&x-id=GetObject
33604,2023 WA-MW ONC01,146590729,9897,Agelaius tricolor,6,Alternative Song,8.01459273,1011.591149,8.957017777,7300.316122,12/06/2023 14:54:10,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33604.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=7ae66c12b555325e89d87c27704c3a7c706f5cc11be62194e0008461b1a3bd03&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33604.png&x-id=GetObject
33728,2023 Rancho Jamul MS01,147632194,9897,Agelaius tricolor,1,Common Song,25.6736429,606.0606061,28.49901897,2690.909091,12/08/2023 17:48:44,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33728.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=c71d6fc00735b3363041bad926739b0e397794afe18e6323d5a23c3f4913d1d9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33728.png&x-id=GetObject
33729,2023 RJ MS02,147632194,9897,Agelaius tricolor,1,Common Song,33.70007421,631.25,35.28984242,5025,12/08/2023 17:55:48,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33729.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=097d4f7641090e7bd5f8a70d44ccc0e2a9ad0213722596820aa918f5cc3d1abd&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33729.png&x-id=GetObject
33730,2023 RJ MS03,147632194,9897,Agelaius tricolor,1,Common Song,49.25021654,483.3625219,51.14714162,5197.898424,12/08/2023 17:57:02,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33730.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=ea31d222429b71a0ff75e874ec9f43591eb088a51191bc4f58315aa435183b1e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33730.png&x-id=GetObject
33758,2023 IP NC01,147445174,9897,Agelaius tricolor,6,Alternative Song,2.6214686,2121.317158,3.1310301,6731.369151,12/10/2023 09:39:21,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33758.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=29e79e7e5c2e471c24d836b4f7f4772057835cc3a13845a5777b4158515841d9&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33758.png&x-id=GetObject
33759,2023 IM MS01,147445771,9897,Agelaius tricolor,1,Common Song,36.46544287,1118.75,38.09312692,3787.5,12/10/2023 10:20:49,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33759.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=163b8e0cc8881d8db6ae8f9db63677c3d0d01dbde90e0440195e361fc6d21180&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33759.png&x-id=GetObject
33760,2023 IP MS01,147445771,9897,Agelaius tricolor,1,Common Song,36.47407017,1181.25,38.10462998,3787.5,12/10/2023 10:21:07,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33760.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=bf84223c2dc3c8e522ea2b5803a25374017880c190082c54e626207e3b170710&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33760.png&x-id=GetObject
33984,2023 Kern MS01,147214717,9897,Agelaius tricolor,1,Common Song,29.36232832,872.7272727,31.44211903,3490.909091,12/14/2023 08:58:36,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33984.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=5bb71e179ba34301d68d8b04e159dbc97618dda577cc39978b9dcb59d03a6781&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33984.png&x-id=GetObject
33985,2023 Kern MS02,147214717,9897,Agelaius tricolor,1,Common Song,41.25245258,872.7272727,43.48920863,3418.181818,12/14/2023 08:58:50,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/33985.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=06d157baee63ca833f2c02e9f3d62d0d1a97f83c0dce372e6ba8890cd2fdd5f1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D33985.png&x-id=GetObject
34011,2023 PRP MS01,146815613,9897,Agelaius tricolor,1,Common Song,14.57833816,834.3949045,16.81893344,3394.904459,12/15/2023 12:46:03,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/34011.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=374395f572d16cec2fa49dd18063597b13326bc58efee3b9761b5d6ded6ee31d&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D34011.png&x-id=GetObject
34177,Coyote 01,146798222,42783,Canis latrans,1,Common Song,56.09170648,356.25,57.48257499,3025,12/16/2023 16:57:47,,https://arbimon2.s3.us-east-1.amazonaws.com/project_1149/templates/34177.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170231Z&X-Amz-Expires=604800&X-Amz-Signature=76a29bac0fbae532f5144d68385ece9fc550b39aa7398bf61e16a9af76e731e3&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D34177.png&x-id=GetObject
