pattern_matching_id,name,timestamp,playlist_id,playlist_name,template_id,template_name,parameters
81270,2023 Sedgwick PTF01,11/30/2024 02:05:07,30556,2023 Sedgwick,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81271,2023 Sedgwick sp30-02,11/30/2024 02:05:39,30556,2023 Sedgwick,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81272,2023 Sedgwick sp31-01,11/30/2024 02:06:07,30556,2023 Sedgwick,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81273,2023 Sedgwick sp32-02,11/30/2024 02:06:33,30556,2023 Sedgwick,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81274,2023 PA8 Bullfrog CS,11/30/2024 02:07:17,30550,2023 Plumas Arboga 8 - North Regional Pond,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81275,2023 PA8 RL Frog SC01,11/30/2024 02:07:48,30550,2023 Plumas Arboga 8 - North Regional Pond,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81276,2023 PA8 PTF01,11/30/2024 02:08:15,30550,2023 Plumas Arboga 8 - North Regional Pond,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81277,2023 PA8 Insect sp30-02,11/30/2024 02:08:44,30550,2023 Plumas Arboga 8 - North Regional Pond,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81278,2023 PA8 Insect sp31-01,11/30/2024 02:09:13,30550,2023 Plumas Arboga 8 - North Regional Pond,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81279,2023 PA8 Insect sp32-02,11/30/2024 02:09:43,30550,2023 Plumas Arboga 8 - North Regional Pond,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81280,2022 WA HS PTF01,11/30/2024 04:42:03,20457,2022 WA Harder Spring,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81281,2022 WA HS Insect sp30-02,11/30/2024 05:22:38,20457,2022 WA Harder Spring,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81282,2022 WA HS Insect sp31-01,11/30/2024 05:23:03,20457,2022 WA Harder Spring,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81283,2022 WA HS Insect sp32-02,11/30/2024 05:23:36,20457,2022 WA Harder Spring,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81284,2022 WA HS Bullfrog CS,11/30/2024 05:24:14,20457,2022 WA Harder Spring,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81285,2022 WA HS RL Frog SC01,11/30/2024 05:24:54,20457,2022 WA Harder Spring,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81286,2023 LVR Bullfrog CS,11/30/2024 05:26:44,30529,2023 Los Vaqueros Reservoir,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81287,2023 LVR RLF SC01,11/30/2024 05:27:19,30529,2023 Los Vaqueros Reservoir,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81288,2023 LVR PTF01,11/30/2024 05:27:51,30529,2023 Los Vaqueros Reservoir,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81289,2023 LVR Insect sp30-02,11/30/2024 05:28:32,30529,2023 Los Vaqueros Reservoir,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81290,2023 LVR Insect sp31-01,11/30/2024 05:29:05,30529,2023 Los Vaqueros Reservoir,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81291,2023 LVR Insect sp32-02,11/30/2024 05:29:34,30529,2023 Los Vaqueros Reservoir,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81292,2023 WA MW Insect sp33-01,11/30/2024 05:35:22,30279,2023 WA McCain Wetlands,54422,Unknown Insect sp33-01,"{""threshold"": 0.2, ""N"": 1}"
81293,2022 WA HS Insect sp33-01,11/30/2024 05:35:41,20457,2022 WA Harder Spring,54422,Unknown Insect sp33-01,"{""threshold"": 0.2, ""N"": 1}"
81294,2022 WA HS Insect sp33-02,11/30/2024 06:06:47,20457,2022 WA Harder Spring,54423,Uknown Insect sp33-02,"{""threshold"": 0.2, ""N"": 1}"
81295,2022 WA HS Insect sp33-03,11/30/2024 06:16:28,20457,2022 WA Harder Spring,54424,Uknown Insect sp33-03,"{""threshold"": 0.2, ""N"": 1}"
81296,2022 WA HS Insect sp33-04,11/30/2024 06:16:47,20457,2022 WA Harder Spring,54425,Uknown Insect sp33-04,"{""threshold"": 0.2, ""N"": 1}"
81297,2023 Con-HQ Bullfrog CS,11/30/2024 06:18:32,30489,2023 Conaway Ranch - HQ,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81298,2023 Con-HQ RL Frog SC01,11/30/2024 06:19:07,30489,2023 Conaway Ranch - HQ,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81299,2023 Con-HQ PTF01,11/30/2024 06:19:39,30489,2023 Conaway Ranch - HQ,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81300,2023 Con-HQ Insect sp30-02,11/30/2024 06:20:11,30489,2023 Conaway Ranch - HQ,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81301,2023 Con-HQ Insect sp31-01,11/30/2024 06:20:41,30489,2023 Conaway Ranch - HQ,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81302,2023 Con-HQ sp32-02,11/30/2024 06:21:10,30489,2023 Conaway Ranch - HQ,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81303,2022 WA HS Insect sp33-05,11/30/2024 06:23:34,20457,2022 WA Harder Spring,54426,Unknown Insect sp33-05,"{""threshold"": 0.2, ""N"": 1}"
81304,2022 WA HS Insect sp33-06,11/30/2024 06:31:38,20457,2022 WA Harder Spring,54427,Unknown Insect sp33-06,"{""threshold"": 0.2, ""N"": 1}"
81305,2022 WA HS Insect sp33-07,11/30/2024 06:31:58,20457,2022 WA Harder Spring,54428,Unknown Insect sp33-07,"{""threshold"": 0.2, ""N"": 1}"
81306,2022 WA HS sp33-08,11/30/2024 06:32:31,20457,2022 WA Harder Spring,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81307,2023 BSP Bullfrog CS,11/30/2024 06:33:23,30461,2023 Bridge St Pond,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81308,2023 BSP RL Frog SC01,11/30/2024 06:33:56,30461,2023 Bridge St Pond,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81309,2023 BSP PTF01,11/30/2024 06:34:23,30461,2023 Bridge St Pond,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81310,2023 BSP Insect sp30-02,11/30/2024 06:34:56,30461,2023 Bridge St Pond,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81311,2023 BSP Insect sp31-01,11/30/2024 06:35:23,30461,2023 Bridge St Pond,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81312,2023 BSP Insect sp32-02,11/30/2024 06:35:49,30461,2023 Bridge St Pond,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81313,2023 CNWR T27.1 Bullfrog CS,11/30/2024 06:36:34,30462,2023 Colusa NWR T27.1,54418,Lithobates catesbeianus Common Song,"{""threshold"": 0.2, ""N"": 1}"
81314,2023 CNWR T27.1 RL Frog SC01,11/30/2024 06:37:04,30462,2023 Colusa NWR T27.1,14238,RL Frog SC01,"{""threshold"": 0.2, ""N"": 1}"
81315,2023 CNWR T27.1 PTF01,11/30/2024 06:37:31,30462,2023 Colusa NWR T27.1,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81316,2023 CNWR T27.1 Insect sp30-02,11/30/2024 06:38:04,30462,2023 Colusa NWR T27.1,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81317,2023 CNWR T27.1 Insect sp31-01,11/30/2024 06:38:36,30462,2023 Colusa NWR T27.1,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81318,2023 CNWR T27.1 Insect sp32-02,11/30/2024 06:39:05,30462,2023 Colusa NWR T27.1,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81319,2023 WA MW Insect sp33-08,11/30/2024 07:17:05,30279,2023 WA McCain Wetlands,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81320,2023 Sedgwick Insect sp33-08,11/30/2024 07:17:28,30556,2023 Sedgwick,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81321,2023 Baja sp33-08,11/30/2024 07:18:06,30419,2023 Baja Rancho Cinega,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81322,2023 WWP 2 Insect sp32-02,11/30/2024 07:55:51,30563,2023 Wind Wolves Preserve Site 2,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81323,2023 WWP 2 PTF01,11/30/2024 07:56:13,30563,2023 Wind Wolves Preserve Site 2,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81324,2023 WWP 1 Insect sp32-02,11/30/2024 07:56:46,30564,2023 Wind Wolves Preserve Site 1,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81325,2023 WWP 1 PTF01,11/30/2024 07:57:09,30564,2023 Wind Wolves Preserve Site 1,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81326,2023 WoD Insect sp32-02,11/30/2024 07:57:40,30562,2023 West of Davis,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81327,2023 WoD PTF01,11/30/2024 07:58:03,30562,2023 West of Davis,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81328,2023 WP 2 Insect sp32-02,11/30/2024 07:58:45,30560,2023 Weagell Property 2,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81329,2023 WP 2 PTF01,11/30/2024 07:59:07,30560,2023 Weagell Property 2,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81330,2023 WoD Insect sp31-01,11/30/2024 08:09:16,30562,2023 West of Davis,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81331,2023 WWP 1 Insect sp31-01,11/30/2024 08:23:13,30564,2023 Wind Wolves Preserve Site 1,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81332,2023 WWP 2 Insect sp31-01,11/30/2024 08:23:35,30563,2023 Wind Wolves Preserve Site 2,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81333,2023 WP2 sp31-01,11/30/2024 08:24:09,30560,2023 Weagell Property 2,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81334,2023 WWP 2 Insect sp30-02,11/30/2024 08:25:04,30563,2023 Wind Wolves Preserve Site 2,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81335,2023 WWP 1 Insect sp30-02,11/30/2024 08:25:42,30564,2023 Wind Wolves Preserve Site 1,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81336,2023 WoD sp30-02,11/30/2024 08:26:10,30562,2023 West of Davis,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81337,2023 WP 2 Insect sp30-02,11/30/2024 08:26:40,30560,2023 Weagell Property 2,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81338,2023 WP 1 sp30-02,11/30/2024 08:27:04,30561,2023 Weagell Property 1,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81340,2023 WP 1 PTF01,11/30/2024 08:30:02,30561,2023 Weagell Property 1,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81342,2023 WA HS PTF01,11/30/2024 08:46:44,30269,2023 WA Harder Spring,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81343,2023 WA HS sp30-02,11/30/2024 08:47:22,30269,2023 WA Harder Spring,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81344,2023 WA HS Insect sp31-01,11/30/2024 08:47:49,30269,2023 WA Harder Spring,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81345,2023 WA HS Insect sp32-02,11/30/2024 08:48:20,30269,2023 WA Harder Spring,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81346,2023 WA HS Insect sp33-08,11/30/2024 08:48:53,30269,2023 WA Harder Spring,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81347,2023 VO PTF01,11/30/2024 08:49:27,30557,2023 Virginia at Ostrom,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81348,2023 VO Insect sp30-02,11/30/2024 08:49:58,30557,2023 Virginia at Ostrom,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81349,2023 VO Insect sp31-01,11/30/2024 08:50:23,30557,2023 Virginia at Ostrom,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81350,2023 VO Insect sp32-02,11/30/2024 08:50:52,30557,2023 Virginia at Ostrom,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81351,2023 VO Insect sp33-08,11/30/2024 08:51:19,30557,2023 Virginia at Ostrom,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81352,2023 WWP 2 Insect sp33-08,11/30/2024 09:45:25,30563,2023 Wind Wolves Preserve Site 2,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81353,2023 WWP 1 Insect sp33-08,11/30/2024 09:45:50,30564,2023 Wind Wolves Preserve Site 1,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81772,2023 ConNE PTF01,12/07/2024 08:32:16,30495,2023 Conaway Ranch NE,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81773,2023 ConNE Insect sp30-02,12/07/2024 08:32:57,30495,2023 Conaway Ranch NE,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81774,2023 ConNE Insect sp31-01,12/07/2024 08:33:26,30495,2023 Conaway Ranch NE,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81775,2023 ConNE Insect sp32-02,12/07/2024 08:33:55,30495,2023 Conaway Ranch NE,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81776,2023 ConNE Insect sp33-08,12/07/2024 08:34:25,30495,2023 Conaway Ranch NE,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81777,2023 Con N1 PTF01,12/07/2024 08:35:08,30497,2023 Conaway Ranch North 1,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81778,2023 Con N1 Insect sp30-02,12/07/2024 08:35:42,30497,2023 Conaway Ranch North 1,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81779,2023 Con N1 sp31-01,12/07/2024 08:36:07,30497,2023 Conaway Ranch North 1,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81780,2023 Con N1 Insect sp32-02,12/07/2024 08:36:42,30497,2023 Conaway Ranch North 1,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81781,2023 Con N1 Insect sp33-08,12/07/2024 08:37:12,30497,2023 Conaway Ranch North 1,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81782,2023 Con N2 PTF01,12/07/2024 08:37:40,30498,2023 Conaway Ranch North 2,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81783,2023 Con N2 Insect sp30-02,12/07/2024 08:38:11,30498,2023 Conaway Ranch North 2,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81784,2023 Con N2 Insect sp31-01,12/07/2024 08:38:39,30498,2023 Conaway Ranch North 2,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81785,2023 Con N2 Insect sp32-02,12/07/2024 08:39:11,30498,2023 Conaway Ranch North 2,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81786,2023 Con N2 Insect sp22-02,12/07/2024 08:39:40,30498,2023 Conaway Ranch North 2,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81839,2023 CR PTF01,12/07/2024 21:58:12,30409,2023 Creed Rd,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81840,2023 CR Insect sp30-02,12/07/2024 21:58:35,30409,2023 Creed Rd,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81841,2023 CR Insect sp31-01,12/07/2024 21:59:08,30409,2023 Creed Rd,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81842,2023 CR Insect sp32-02,12/07/2024 21:59:40,30409,2023 Creed Rd,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81843,2023 CR Insect sp33-08,12/07/2024 22:00:04,30409,2023 Creed Rd,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81844,2023 HR PTF01,12/07/2024 22:00:44,30455,2023 Hale Road,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81845,2023 HR Insect sp30-02,12/07/2024 22:01:11,30455,2023 Hale Road,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81846,2023 HR Insect sp31-01,12/07/2024 22:01:35,30455,2023 Hale Road,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81847,2023 HR Insect sp32-02,12/07/2024 22:02:04,30455,2023 Hale Road,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81848,2023 HR Insect sp33-08,12/07/2024 22:02:29,30455,2023 Hale Road,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81849,2023 HR2 PTF01,12/07/2024 22:03:07,30456,2023 Hale Road site 2,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81850,2023 HR2 Insect sp30-02,12/07/2024 22:03:35,30456,2023 Hale Road site 2,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81851,2023 HR2 Insect sp31-01,12/07/2024 22:04:02,30456,2023 Hale Road site 2,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81852,2023 HR2 Insect sp32-02,12/07/2024 22:04:40,30456,2023 Hale Road site 2,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81853,2023 HR2 Insect sp33-08,12/07/2024 22:05:04,30456,2023 Hale Road site 2,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81854,2023 IP PTF01,12/07/2024 22:05:29,30410,2023 Iron Point,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81855,2023 IP Insect sp30-02,12/07/2024 22:05:54,30410,2023 Iron Point,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81856,2023 IP Insect sp31-01,12/07/2024 22:06:19,30410,2023 Iron Point,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81857,2023 IP Insect sp32-02,12/07/2024 22:06:48,30410,2023 Iron Point,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81858,2023 IP Insect sp33-08,12/07/2024 22:07:21,30410,2023 Iron Point,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81859,2023 Kern-HQ2 PTF01,12/07/2024 22:08:12,30520,2023 Kern - HQ2,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81860,2023 Kern-HQ Insect sp30-02,12/07/2024 22:08:40,30520,2023 Kern - HQ2,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81861,2023 Kern-HQ2 sp31-01,12/07/2024 22:09:09,30520,2023 Kern - HQ2,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81862,2023 Kern-HQ2 sp32-02,12/07/2024 22:09:40,30520,2023 Kern - HQ2,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81863,2023 Kern-HQ2 sp33-08,12/07/2024 22:10:09,30520,2023 Kern - HQ2,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81864,2023 kern CB PTF01,12/07/2024 22:10:45,30519,2023 Kern - Canebreak Ecological Reserve 4,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81865,2023 Kern CB Insect sp30-02,12/07/2024 22:11:23,30519,2023 Kern - Canebreak Ecological Reserve 4,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81866,2023 Kern CB sp31-01,12/07/2024 22:11:50,30519,2023 Kern - Canebreak Ecological Reserve 4,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81867,2023 Kern CB sp32-02,12/07/2024 22:12:17,30519,2023 Kern - Canebreak Ecological Reserve 4,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81868,2023 Kern CB sp33-08,12/07/2024 22:12:41,30519,2023 Kern - Canebreak Ecological Reserve 4,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81869,2023 KL PTF01,12/07/2024 22:13:06,30245,2023 Kentucky Lateral,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81870,2023 KL Insect sp30-02,12/07/2024 22:13:29,30245,2023 Kentucky Lateral,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81871,2023 KL Insect sp31-01,12/07/2024 22:14:15,30245,2023 Kentucky Lateral,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81872,2023 KL Insect sp32-02,12/07/2024 22:14:39,30245,2023 Kentucky Lateral,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81873,2023 KL Insect sp33-08,12/07/2024 22:15:04,30245,2023 Kentucky Lateral,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81913,2023 LVR Insect sp33-08,12/08/2024 03:33:26,30529,2023 Los Vaqueros Reservoir,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81914,2023 LV-WTM PTF01,12/08/2024 03:34:04,30528,2023 Los Vaqueros - Walnut Trail Marsh,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81915,2023 LV-WTM Insect sp30-02,12/08/2024 03:34:34,30528,2023 Los Vaqueros - Walnut Trail Marsh,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81916,2023 LV-WTM Insect sp31-01,12/08/2024 03:35:01,30528,2023 Los Vaqueros - Walnut Trail Marsh,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81917,2023 LV-WTM Insect sp32-02,12/08/2024 03:35:34,30528,2023 Los Vaqueros - Walnut Trail Marsh,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81918,2023 LV-WTM Insect sp33-08,12/08/2024 03:36:06,30528,2023 Los Vaqueros - Walnut Trail Marsh,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81919,2023 LFC1 PTF01,12/08/2024 03:36:42,30527,2023 Laguna Fry Confluence - Site 1,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81920,2023 LFC1 Insect sp30-02,12/08/2024 03:37:14,30527,2023 Laguna Fry Confluence - Site 1,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81921,2023 LFC1 Insect sp31-01,12/08/2024 03:37:42,30527,2023 Laguna Fry Confluence - Site 1,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81922,2023 LFC1 Insect sp32-02,12/08/2024 03:38:21,30527,2023 Laguna Fry Confluence - Site 1,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81923,2023 LFC1 Insect sp33-08,12/08/2024 03:38:46,30527,2023 Laguna Fry Confluence - Site 1,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81924,2023 LFC-45 PTF01,12/08/2024 03:39:21,30526,2023 Laguna Fry Confluence - 45 Sump,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81925,2023 LFC-45 Insect sp30-02,12/08/2024 03:39:54,30526,2023 Laguna Fry Confluence - 45 Sump,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81926,2023 LFC-45 Insect sp31-01,12/08/2024 03:40:22,30526,2023 Laguna Fry Confluence - 45 Sump,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81927,2023 LFC-45 Insect sp32-02,12/08/2024 03:40:49,30526,2023 Laguna Fry Confluence - 45 Sump,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81928,2023 LFC-45 Insect sp33-08,12/08/2024 03:41:15,30526,2023 Laguna Fry Confluence - 45 Sump,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81929,2023 MRA PTF01,12/08/2024 03:41:59,30535,2023 Markham Ravine A,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81930,2023 MRA Insect sp30-02,12/08/2024 03:42:25,30535,2023 Markham Ravine A,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
81931,2023 MRA Insect sp31-01,12/08/2024 03:42:49,30535,2023 Markham Ravine A,54415,Unknown Insect - sp31 - 01,"{""threshold"": 0.2, ""N"": 1}"
81932,2023 MRA Insect sp32-02,12/08/2024 03:43:13,30535,2023 Markham Ravine A,54417,Unknown Insect - sp32 - 02,"{""threshold"": 0.2, ""N"": 1}"
81933,2023 MRA Insect sp33-08,12/08/2024 03:43:39,30535,2023 Markham Ravine A,54429,Unknown Insect sp33-08,"{""threshold"": 0.2, ""N"": 1}"
81934,2023 MRB PTF01,12/08/2024 03:44:10,30536,2023 Markham Ravine B,13238,Pacific Tree Frog 01,"{""threshold"": 0.2, ""N"": 1}"
81935,2023 MRB Insect sp30-02,12/08/2024 03:44:34,30536,2023 Markham Ravine B,54414,Unknown Insect - sp30 - 02,"{""threshold"": 0.2, ""N"": 1}"
