classification_result_id,job_id,job_name,model_id,model_name,recording_id,species_id,songtype_id,present
18425434,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666841,9897,7,1
18425435,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666843,9897,7,0
18425436,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666847,9897,7,0
18425437,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666849,9897,7,0
18425438,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666854,9897,7,0
18425439,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666855,9897,7,0
18425440,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666859,9897,7,0
18425441,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666863,9897,7,0
18425442,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666864,9897,7,1
18425443,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666871,9897,7,0
18425444,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666874,9897,7,0
18425445,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666876,9897,7,1
18425446,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666877,9897,7,0
18425447,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666878,9897,7,0
18425448,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666880,9897,7,1
18425449,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666888,9897,7,0
18425450,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666890,9897,7,1
18425451,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666893,9897,7,0
18425452,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666895,9897,7,1
18425453,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666914,9897,7,1
18425454,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666919,9897,7,0
18425455,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666922,9897,7,0
18425456,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666923,9897,7,0
18425457,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666926,9897,7,0
18425458,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666929,9897,7,0
18425459,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666933,9897,7,0
18425460,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666935,9897,7,1
18425461,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666939,9897,7,0
18425462,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666940,9897,7,0
18425463,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666943,9897,7,0
18425464,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666950,9897,7,0
18425465,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666956,9897,7,0
18425466,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666957,9897,7,0
18425467,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666960,9897,7,0
18425468,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666962,9897,7,0
18425469,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666978,9897,7,0
18425470,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666991,9897,7,0
18425471,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666993,9897,7,0
18425472,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666995,9897,7,0
18425473,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3666999,9897,7,0
18425474,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667004,9897,7,0
18425475,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667005,9897,7,0
18425476,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667009,9897,7,0
18425477,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667012,9897,7,0
18425478,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667013,9897,7,0
18425479,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667017,9897,7,0
18425480,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667018,9897,7,0
18425481,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667022,9897,7,0
18425482,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667023,9897,7,0
18425483,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667024,9897,7,0
18425484,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667026,9897,7,0
18425485,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667028,9897,7,0
18425486,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667034,9897,7,0
18425487,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667052,9897,7,0
18425488,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667056,9897,7,0
18425489,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667057,9897,7,0
18425490,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667059,9897,7,0
18425491,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667070,9897,7,0
18425492,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667075,9897,7,0
18425493,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667076,9897,7,0
18425494,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667077,9897,7,0
18425495,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667082,9897,7,0
18425496,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667084,9897,7,0
18425497,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667088,9897,7,0
18425498,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667089,9897,7,0
18425499,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667090,9897,7,0
18425500,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667091,9897,7,0
18425501,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667092,9897,7,0
18425502,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667093,9897,7,0
18425503,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667094,9897,7,0
18425504,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667095,9897,7,0
18425505,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667096,9897,7,0
18425506,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667097,9897,7,0
18425507,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3667098,9897,7,0
18425508,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705845,9897,7,0
18425509,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705848,9897,7,0
18425510,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705850,9897,7,0
18425511,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705851,9897,7,0
18425512,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705853,9897,7,0
18425513,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705854,9897,7,0
18425514,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705855,9897,7,0
18425515,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705857,9897,7,0
18425516,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705866,9897,7,0
18425517,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705868,9897,7,0
18425518,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705870,9897,7,0
18425519,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705871,9897,7,0
18425520,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705875,9897,7,0
18425521,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705878,9897,7,0
18425522,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705881,9897,7,0
18425523,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705887,9897,7,1
18425524,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705891,9897,7,0
18425525,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705897,9897,7,0
18425526,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705901,9897,7,0
18425527,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705906,9897,7,0
18425528,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705907,9897,7,0
18425529,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705909,9897,7,0
18425530,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705911,9897,7,0
18425531,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705913,9897,7,0
18425532,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705915,9897,7,0
18425533,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705917,9897,7,0
18425534,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705925,9897,7,0
18425535,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705926,9897,7,0
18425536,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705928,9897,7,0
18425537,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705930,9897,7,0
18425538,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705936,9897,7,0
18425539,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705938,9897,7,1
18425540,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705939,9897,7,0
18425541,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705940,9897,7,0
18425542,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705944,9897,7,0
18425543,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705947,9897,7,0
18425544,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705952,9897,7,0
18425545,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705958,9897,7,0
18425546,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705959,9897,7,0
18425547,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705962,9897,7,0
18425548,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705964,9897,7,0
18425549,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705966,9897,7,0
18425550,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705971,9897,7,0
18425551,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705972,9897,7,0
18425552,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705974,9897,7,0
18425553,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705981,9897,7,0
18425554,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705985,9897,7,0
18425555,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705988,9897,7,0
18425556,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705989,9897,7,1
18425557,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705991,9897,7,0
18425558,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3705995,9897,7,0
18425559,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706000,9897,7,0
18425560,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706002,9897,7,0
18425561,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706003,9897,7,1
18425562,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706004,9897,7,0
18425563,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706006,9897,7,1
18425564,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706012,9897,7,1
18425565,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706016,9897,7,1
18425566,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706018,9897,7,1
18425567,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706025,9897,7,0
18425568,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706027,9897,7,1
18425569,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706028,9897,7,0
18425570,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706032,9897,7,1
18425571,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706033,9897,7,0
18425572,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706034,9897,7,1
18425573,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706036,9897,7,1
18425574,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706042,9897,7,1
18425575,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706049,9897,7,1
18425576,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706054,9897,7,1
18425577,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706055,9897,7,1
18425578,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706063,9897,7,1
18425579,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706065,9897,7,0
18425580,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706071,9897,7,1
18425581,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706072,9897,7,1
18425582,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706073,9897,7,0
18425583,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706081,9897,7,1
18425584,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706082,9897,7,1
18425585,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706083,9897,7,1
18425586,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706084,9897,7,1
18425587,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706095,9897,7,0
18425588,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706096,9897,7,1
18425589,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706097,9897,7,0
18425590,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706100,9897,7,1
18425591,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706104,9897,7,1
18425592,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706108,9897,7,0
18425593,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706109,9897,7,1
18425594,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706110,9897,7,0
18425595,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706112,9897,7,0
18425596,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706113,9897,7,1
18425597,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706114,9897,7,1
18425598,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706123,9897,7,0
18425599,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706131,9897,7,0
18425600,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706134,9897,7,0
18425601,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706137,9897,7,1
18425602,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706141,9897,7,0
18425603,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706144,9897,7,1
18425604,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706146,9897,7,0
18425605,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706147,9897,7,0
18425606,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706149,9897,7,1
18425607,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706150,9897,7,0
18425608,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706154,9897,7,1
18425609,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706156,9897,7,1
18425610,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706157,9897,7,0
18425611,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706167,9897,7,1
18425612,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706168,9897,7,1
18425613,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706171,9897,7,1
18425614,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706173,9897,7,0
18425615,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706174,9897,7,1
18425616,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706176,9897,7,0
18425617,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706177,9897,7,0
18425618,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706232,9897,7,0
18425619,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706239,9897,7,0
18425620,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706245,9897,7,1
18425621,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706249,9897,7,0
18425622,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706258,9897,7,0
18425623,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706261,9897,7,0
18425624,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706262,9897,7,0
18425625,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706263,9897,7,1
18425626,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706264,9897,7,0
18425627,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706265,9897,7,0
18425628,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706267,9897,7,0
18425629,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706268,9897,7,0
18425630,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706273,9897,7,0
18425631,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706280,9897,7,0
18425632,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706281,9897,7,0
18425633,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706285,9897,7,1
18425634,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706288,9897,7,0
18425635,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706289,9897,7,1
18425636,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706294,9897,7,0
18425637,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706298,9897,7,0
18425638,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706299,9897,7,0
18425639,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706301,9897,7,1
18425640,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706304,9897,7,1
18425641,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706307,9897,7,0
18425642,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706310,9897,7,0
18425643,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706320,9897,7,0
18425644,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706321,9897,7,0
18425645,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706323,9897,7,0
18425646,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706324,9897,7,1
18425647,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706325,9897,7,1
18425648,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706329,9897,7,1
18425649,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706330,9897,7,0
18425650,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706331,9897,7,0
18425651,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706344,9897,7,0
18425652,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706349,9897,7,0
18425653,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706351,9897,7,0
18425654,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706356,9897,7,1
18425655,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706357,9897,7,0
18425656,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706359,9897,7,0
18425657,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706362,9897,7,1
18425658,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706367,9897,7,0
18425659,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706373,9897,7,1
18425660,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706374,9897,7,1
18425661,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706376,9897,7,0
18425662,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706378,9897,7,0
18425663,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706383,9897,7,1
18425664,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706388,9897,7,0
18425665,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706392,9897,7,0
18425666,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706394,9897,7,1
18425667,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706402,9897,7,0
18425668,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706405,9897,7,0
18425669,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706406,9897,7,0
18425670,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706409,9897,7,0
18425671,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706411,9897,7,0
18425672,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706413,9897,7,0
18425673,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706414,9897,7,1
18425674,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706416,9897,7,0
18425675,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706425,9897,7,0
18425676,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706435,9897,7,1
18425677,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706440,9897,7,0
18425678,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706447,9897,7,0
18425679,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706453,9897,7,0
18425680,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706460,9897,7,0
18425681,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706461,9897,7,0
18425682,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706463,9897,7,0
18425683,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706464,9897,7,0
18425684,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706468,9897,7,1
18425685,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706469,9897,7,1
18425686,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706473,9897,7,0
18425687,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706478,9897,7,0
18425688,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706482,9897,7,1
18425689,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706483,9897,7,1
18425690,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706488,9897,7,0
18425691,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706491,9897,7,0
18425692,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706497,9897,7,0
18425693,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706502,9897,7,1
18425694,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706503,9897,7,0
18425695,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706509,9897,7,1
18425696,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706512,9897,7,0
18425697,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706513,9897,7,0
18425698,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706515,9897,7,0
18425699,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706522,9897,7,0
18425700,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706527,9897,7,1
18425701,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706531,9897,7,0
18425702,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706532,9897,7,0
18425703,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706533,9897,7,1
18425704,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706537,9897,7,1
18425705,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706543,9897,7,0
18425706,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706544,9897,7,0
18425707,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706545,9897,7,1
18425708,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706549,9897,7,0
18425709,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706550,9897,7,0
18425710,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706552,9897,7,1
18425711,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706559,9897,7,0
18425712,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706560,9897,7,0
18425713,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706561,9897,7,0
18425714,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706570,9897,7,1
18425715,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706571,9897,7,0
18425716,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706578,9897,7,0
18425717,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706580,9897,7,0
18425718,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706581,9897,7,0
18425719,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706583,9897,7,0
18425720,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706584,9897,7,0
18425721,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706592,9897,7,1
18425722,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706595,9897,7,1
18425723,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706596,9897,7,1
18425724,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706597,9897,7,0
18425725,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706598,9897,7,0
18425726,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706602,9897,7,1
18425727,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706609,9897,7,0
18425728,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706613,9897,7,1
18425729,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706615,9897,7,0
18425730,9882,TRBL next chatter 01,2720,TRBL nest chatter 01 larger,3706621,9897,7,1
