recording_id,site_id,datetime,datetime_utc,sample_rate,duration,samples,file_size,bit_rate,sample_encoding,upload_time,meta,url
254645450,77023,04/22/2024 09:20:00,04/22/2024 16:20:00,48000,60,2880000,0,420247,flac,07/11/2025 20:06:01,"{""comment"":""Recorded at 09:20:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 29.8C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_09-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/764a65dc-ece1-4d91-8b84-fa8f4751d439.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=b2753d7a1c467abfca02e1d55e1da1ab63d7bb634e645a42f46a3d15283e8567&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D764a65dc-ece1-4d91-8b84-fa8f4751d439.flac&x-id=GetObject
254645453,77023,04/24/2024 19:20:00,04/25/2024 02:20:00,48000,60,2880000,0,419028,flac,07/11/2025 20:06:02,"{""comment"":""Recorded at 19:20:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 18.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_19-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/25/ldsm2sbs3di1/252759d3-3fe6-4cd0-a66f-5c9304c8df4e.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=3851177d1363ecf71cb3483528714d2b2f73ac4fbce57cbca180149bb07d0c5f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D252759d3-3fe6-4cd0-a66f-5c9304c8df4e.flac&x-id=GetObject
254645454,77023,04/22/2024 08:20:00,04/22/2024 15:20:00,48000,60,2880000,0,421737,flac,07/11/2025 20:06:02,"{""comment"":""Recorded at 08:20:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 28.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_08-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/aad76ae9-2313-4563-815d-769515bb1cdc.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=ddfcca6662c4ebd09023d3fd5ab344ef754ca95370219eb847d98e0d96696697&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Daad76ae9-2313-4563-815d-769515bb1cdc.flac&x-id=GetObject
254645466,77023,04/22/2024 11:40:00,04/22/2024 18:40:00,48000,60,2880000,0,418983,flac,07/11/2025 20:06:06,"{""comment"":""Recorded at 11:40:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 32.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_11-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/e32d3174-20a6-405b-8972-65271539d5c3.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=29e270ce3193dd5049af3ec632dda78eacf0e0c134a85a42e7a4ad22f56d0099&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De32d3174-20a6-405b-8972-65271539d5c3.flac&x-id=GetObject
254645470,77023,04/22/2024 14:40:00,04/22/2024 21:40:00,48000,60,2880000,0,418991,flac,07/11/2025 20:06:07,"{""comment"":""Recorded at 14:40:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 33.6C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_14-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/b8cc35cd-17aa-44ae-8eeb-f29671c53927.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=b69cb6ae18bcf85bcab1e123d45c32b3de3041414c817a0d24d5b65937b6f58a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db8cc35cd-17aa-44ae-8eeb-f29671c53927.flac&x-id=GetObject
254645472,77023,04/24/2024 18:40:00,04/25/2024 01:40:00,48000,60,2880000,0,422081,flac,07/11/2025 20:06:08,"{""comment"":""Recorded at 18:40:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 19.1C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_18-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/25/ldsm2sbs3di1/021eb52f-ec4a-4432-a6ce-6c5072ab7d3b.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=1f698e7a0c8ee08b585c8c27bac6447701f41140346bbbfa301b7d05ed6fb94e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D021eb52f-ec4a-4432-a6ce-6c5072ab7d3b.flac&x-id=GetObject
254645474,77023,04/23/2024 07:00:00,04/23/2024 14:00:00,48000,60,2880000,0,427103,flac,07/11/2025 20:06:08,"{""comment"":""Recorded at 07:00:00 23/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 11.2C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-23_07-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/23/ldsm2sbs3di1/d88e2e04-8f54-4166-9cd9-17ce3ba4d718.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=06989e72e6c32fa86bff1aab70cb714dcf4965741d306c0ab55dbff1557f3b1b&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dd88e2e04-8f54-4166-9cd9-17ce3ba4d718.flac&x-id=GetObject
254645480,77023,04/24/2024 17:40:00,04/25/2024 00:40:00,48000,60,2880000,0,419250,flac,07/11/2025 20:06:10,"{""comment"":""Recorded at 17:40:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 22.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_17-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/25/ldsm2sbs3di1/be2a3c4b-0fe5-4bc5-be62-16aad03a8b8f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=f514559eccd03555020f39492805e14173be02c4702effd59bf4e36e47571cf0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dbe2a3c4b-0fe5-4bc5-be62-16aad03a8b8f.flac&x-id=GetObject
254645482,77023,04/22/2024 10:00:00,04/22/2024 17:00:00,48000,60,2880000,0,420232,flac,07/11/2025 20:06:11,"{""comment"":""Recorded at 10:00:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 30.1C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_10-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/151f17e7-76ae-4366-b711-b39f04aa02e9.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=5521343b1f14e4d73f6bd4981e07a4cc674763913ad1a3d0a8e5a6d59d6eb1aa&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D151f17e7-76ae-4366-b711-b39f04aa02e9.flac&x-id=GetObject
254645490,77023,04/22/2024 04:40:00,04/22/2024 11:40:00,48000,60,2880000,0,417754,flac,07/11/2025 20:06:14,"{""comment"":""Recorded at 04:40:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 12.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_04-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/c8bc97db-aa4c-4cb9-b069-655e5e9784d7.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=5171fe63ce7fc4ba283aa87101e0fb74a3820927e57e1553a3d996a9c93909d5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dc8bc97db-aa4c-4cb9-b069-655e5e9784d7.flac&x-id=GetObject
254645494,77023,04/22/2024 10:20:00,04/22/2024 17:20:00,48000,60,2880000,0,418606,flac,07/11/2025 20:06:14,"{""comment"":""Recorded at 10:20:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 31.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_10-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/6508af1c-acea-497d-b068-78d9800c406c.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=15a8c2492dd3d8420c56f08d634a76e0e83ded8bf267a93bc9184ed66ef7b1e7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D6508af1c-acea-497d-b068-78d9800c406c.flac&x-id=GetObject
254645498,77023,04/22/2024 07:40:00,04/22/2024 14:40:00,48000,60,2880000,0,426355,flac,07/11/2025 20:06:16,"{""comment"":""Recorded at 07:40:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 25.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_07-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/773375b6-5633-494d-b368-bda0838f3c85.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=c9fa50f24c4602d92ba566796689863f710820204e4142eeefcb9690709c2109&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D773375b6-5633-494d-b368-bda0838f3c85.flac&x-id=GetObject
254645502,77023,04/23/2024 06:00:00,04/23/2024 13:00:00,48000,60,2880000,0,422419,flac,07/11/2025 20:06:17,"{""comment"":""Recorded at 06:00:00 23/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 10.6C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-23_06-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/23/ldsm2sbs3di1/e9148c02-371c-4a24-b62e-e1563e33a246.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=2db73728e9da2b17de9a0d0832db8c7d1788d049e217a2a5855db175d8a760f0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3De9148c02-371c-4a24-b62e-e1563e33a246.flac&x-id=GetObject
254645505,77023,04/23/2024 04:20:00,04/23/2024 11:20:00,48000,60,2880000,0,416262,flac,07/11/2025 20:06:18,"{""comment"":""Recorded at 04:20:00 23/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 9.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-23_04-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/23/ldsm2sbs3di1/3a00e8e0-e91a-4831-8747-0bc2c2b9b7ca.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=11f688595d05a37d6327f55f717baede87f6a7128d944d7fdf59de9bf9583d5e&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D3a00e8e0-e91a-4831-8747-0bc2c2b9b7ca.flac&x-id=GetObject
254645508,77023,04/22/2024 12:00:00,04/22/2024 19:00:00,48000,60,2880000,0,418451,flac,07/11/2025 20:06:19,"{""comment"":""Recorded at 12:00:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 31.8C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_12-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/faec9b58-2ce8-434f-a2ec-9ce8c06679f8.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=14d1738b5f3ebd441c8e6fd1778099e385c6b0219cbe86548578dd4ac0d686c8&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dfaec9b58-2ce8-434f-a2ec-9ce8c06679f8.flac&x-id=GetObject
254645509,77023,04/24/2024 17:00:00,04/25/2024 00:00:00,48000,60,2880000,0,417130,flac,07/11/2025 20:06:20,"{""comment"":""Recorded at 17:00:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 23.7C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_17-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/25/ldsm2sbs3di1/5c7349f9-3cb5-4244-b00b-e56f75f15600.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=efaeeb4ee83f7a6a6faaef694bdf600c1b83143718ad2068aedb45ab817faf97&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D5c7349f9-3cb5-4244-b00b-e56f75f15600.flac&x-id=GetObject
254645515,77023,04/23/2024 01:40:00,04/23/2024 08:40:00,48000,60,2880000,0,418054,flac,07/11/2025 20:06:21,"{""comment"":""Recorded at 01:40:00 23/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 10.6C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-23_01-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/23/ldsm2sbs3di1/b79e0b8c-1e73-4a90-8250-3c02745528ae.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=3719bc7a15b949685c20f442bbfd0bd62a646458c71f7ccf0cd7ae92624ba883&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Db79e0b8c-1e73-4a90-8250-3c02745528ae.flac&x-id=GetObject
254645517,77023,04/22/2024 05:20:00,04/22/2024 12:20:00,48000,60,2880000,0,417740,flac,07/11/2025 20:06:21,"{""comment"":""Recorded at 05:20:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 11.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_05-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/c23f0f00-71d1-41b9-ba27-fc7a0924472f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=60538179c66c47e5cd7d8c7e2d367c76a303ad0c0ce812a4652ec44f87b7c5b1&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dc23f0f00-71d1-41b9-ba27-fc7a0924472f.flac&x-id=GetObject
254645520,77023,04/24/2024 14:00:00,04/24/2024 21:00:00,48000,60,2880000,0,417697,flac,07/11/2025 20:06:23,"{""comment"":""Recorded at 14:00:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 25.3C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_14-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/24/ldsm2sbs3di1/489b5dd7-e431-4045-9b7c-fc1d1f19a319.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=70f68599320d69bd1668d4511fa981461550984cbadb30f9fb7b19c0539130d7&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D489b5dd7-e431-4045-9b7c-fc1d1f19a319.flac&x-id=GetObject
254645523,77023,04/22/2024 02:40:00,04/22/2024 09:40:00,48000,60,2880000,0,415574,flac,07/11/2025 20:06:23,"{""comment"":""Recorded at 02:40:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 11.0C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_02-40.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/72d8823b-65e2-4473-8945-6df3f0e4a34f.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=d95f3474cc32f522fb666495d9bd4c58c5494a10a2423a6fbd7c01ee4b40526f&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D72d8823b-65e2-4473-8945-6df3f0e4a34f.flac&x-id=GetObject
254645526,77023,04/23/2024 01:00:00,04/23/2024 08:00:00,48000,60,2880000,0,418800,flac,07/11/2025 20:06:25,"{""comment"":""Recorded at 01:00:00 23/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 9.9C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-23_01-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/23/ldsm2sbs3di1/bc9c9d93-b9e4-4795-ae2f-750dc9869f14.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=dc510299af20e0cc4f6064dedfd3c6bd2bfcd6144a66a183fedc70ec360859e5&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3Dbc9c9d93-b9e4-4795-ae2f-750dc9869f14.flac&x-id=GetObject
254645528,77023,04/22/2024 03:00:00,04/22/2024 10:00:00,48000,60,2880000,0,415848,flac,07/11/2025 20:06:25,"{""comment"":""Recorded at 03:00:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 11.8C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_03-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/4d3b2a27-3730-4280-94cb-099bdd126047.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=f2016cf4ef7ade12d197aa1e57156271605d73a79882d6694a155900cbc964ed&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D4d3b2a27-3730-4280-94cb-099bdd126047.flac&x-id=GetObject
254645533,77023,04/24/2024 12:00:00,04/24/2024 19:00:00,48000,60,2880000,0,418612,flac,07/11/2025 20:06:27,"{""comment"":""Recorded at 12:00:00 24/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 28.8C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-24_12-00.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/24/ldsm2sbs3di1/90650230-0ead-44b9-b0cb-657bd87f86de.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=ba6b698e866b75552eafc6f99551d52c9d3ca5a85d06f8c98703e857d2d85db0&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D90650230-0ead-44b9-b0cb-657bd87f86de.flac&x-id=GetObject
254645535,77023,04/22/2024 04:20:00,04/22/2024 11:20:00,48000,60,2880000,0,416824,flac,07/11/2025 20:06:27,"{""comment"":""Recorded at 04:20:00 22/04/2024 (UTC-7) by AudioMoth 247475035FDF2B32 at medium gain while battery was 4.9V and temperature was 12.6C."",""artist"":""AudioMoth 247475035FDF2B32"",""encoder"":""Lavf58.24.101"",""filename"":""NRPam-2024-04-22_04-20.WAV""}",https://rfcx-streams-production.s3.eu-west-1.amazonaws.com/2024/04/22/ldsm2sbs3di1/93b895c1-5965-44cb-9f8b-ba593c95bc73.flac?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=AKIA45B7YWBX5HAZMGOU%2F20250902%2Feu-west-1%2Fs3%2Faws4_request&X-Amz-Date=20250902T170156Z&X-Amz-Expires=604800&X-Amz-Signature=b2e46f1824b286d1ab736e947aedb5f211da70a73824f6a817f023c5bd88915a&X-Amz-SignedHeaders=host&response-content-disposition=attachment%3B%20filename%3D93b895c1-5965-44cb-9f8b-ba593c95bc73.flac&x-id=GetObject
